movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
402554,Травка,6.414,101,7148.0,2009,6.5,23300.0,"триллер, драма, комедия, криминал",США,$9 000 000,59.0,Leaves of Grass
402556,Ненужные вещи,5.83,90,735.0,2010,6.6,9653.0,"драма, комедия",США,$3 000 000,86.0,Please Give
402567,Разомкнутые объятия,7.507,135,11679.0,2009,7.2,30584.0,"триллер, драма, мелодрама",Испания,$18 000 000,82.0,Los abrazos rotos
402589,Camp Rock: Музыкальные каникулы (ТВ),6.62,94,7480.0,2008,4.9,18511.0,"мюзикл, мелодрама, комедия, семейный",США,$15 000 000,20.0,Camp Rock
402626,Чудаки 3D,6.984,94,16844.0,2010,7.1,46761.0,"документальный, комедия",США,$20 000 000,64.0,Jackass 3D
402722,Суперпридурки,2.8,98,216.0,2009,3.2,916.0,"фантастика, фэнтези, боевик, комедия, приключения",США,$2 000 000,0.0,Super Capers: The Origins of Ed and the Missing Bullion
402949,Воробей,6.873,87,597.0,2008,6.7,2149.0,"драма, мелодрама",Гонконг,$800 000,93.0,Man jeuk
402958,Шопо-коп,5.693,91,8178.0,2009,5.2,82192.0,"боевик, комедия, криминал",США,$26 000 000,33.0,Paul Blart: Mall Cop
402983,Уличный боец,4.306,97,3251.0,2009,3.7,19066.0,"фэнтези, боевик, триллер, криминал","США, Канада",$50 000 000,18.0,Street Fighter: The Legend of Chun-Li
403,Бегущий по лезвию,7.722,117,41354.0,1982,8.2,433705.0,"фантастика, триллер, драма, мелодрама","США, Гонконг, Великобритания",$28 000 000,91.0,Blade Runner
4031,Возмещение ущерба,6.237,109,8245.0,2001,5.5,58398.0,"боевик, триллер, драма",США,$85 000 000,19.0,Collateral Damage
4035,Мертвец в колледже,6.499,96,522.0,1998,6.0,11477.0,комедия,США,$14 000 000,15.0,Dead Man on Campus
403783,Убежище,6.855,112,19348.0,2008,6.1,24987.0,"ужасы, триллер, детектив",США,$22 000 000,4.0,6 Souls
403986,Перси Джексон и похититель молний,6.225,114,65241.0,2010,5.9,137495.0,"фэнтези, приключения, семейный",США,$95 000 000,49.0,Percy Jackson & the Olympians: The Lightning Thief
404,Квартира,8.015,125,11283.0,1960,8.3,105332.0,"драма, мелодрама, комедия",США,$3 000 000,93.0,The Apartment
4041,Питер Пэн,7.414,113,11541.0,2003,6.9,52479.0,"фэнтези, мелодрама, приключения, семейный","Австралия, США, Великобритания",$100 000 000,77.0,Peter Pan
404178,Буш,5.679,129,1687.0,2008,6.4,39692.0,"драма, биография, история","США, Австралия, Гонконг, Швейцария, Китай",$25 100 000,59.0,W.
404187,Я и Орсон Уэллс,7.143,114,2888.0,2008,6.8,8754.0,драма,"Великобритания, США, Остров Мэн",$25 000 000,85.0,Me and Orson Welles
4042,Ромео должен умереть,7.208,115,8763.0,2000,6.1,54848.0,"боевик, триллер, криминал",США,$25 000 000,33.0,Romeo Must Die
404200,Черная смерть,6.681,98,10277.0,2010,6.4,32492.0,"детектив, триллер, драма, приключения","Германия, Великобритания",$10 800 000,68.0,Black Death
404227,Катись!,6.776,110,9111.0,2009,6.9,52612.0,"драма, спорт",США,$15 000 000,84.0,Whip It
404230,Шери,6.78,92,5155.0,2009,6.2,8586.0,"драма, мелодрама, комедия","Великобритания, Германия, Франция",$23 000 000,50.0,Chéri
404232,Все самое лучшее,6.502,101,11293.0,2009,6.3,38285.0,"триллер, драма, мелодрама, криминал, детектив",США,$20 000 000,33.0,All Good Things
404244,Копия верна,6.597,106,1698.0,2009,7.2,13055.0,драма,"Франция, Италия, Бельгия, Иран",€7 000 000,88.0,Copie conforme
404263,Ночь с Бет Купер,5.76,102,5410.0,2009,5.3,25800.0,"мелодрама, комедия","Канада, США",$18 000 000,14.0,"I Love You, Beth Cooper"
404269,Бунраку,6.647,124,4878.0,2010,6.2,15796.0,"боевик, триллер, драма",США,$25 000 000,19.0,Bunraku
404333,Будь что будет,7.068,92,7991.0,2009,7.2,54853.0,"мелодрама, комедия","США, Франция",$15 000 000,49.0,Whatever Works
404366,Паранормальное явление,6.553,86,65524.0,2007,6.3,180597.0,ужасы,США,$15 000,83.0,Paranormal Activity
4044,Воскрешая мертвецов,7.144,121,7590.0,1999,6.8,51378.0,"триллер, драма",США,$55 000 000,71.0,Bringing Out the Dead
404414,Воспитание чувств,7.47,100,25382.0,2008,7.3,105377.0,драма,"Великобритания, США",$7 500 000,94.0,An Education
404459,Валентинка,7.129,112,24793.0,2010,7.4,130360.0,"драма, мелодрама",США,$1 000 000,87.0,Blue Valentine
4045,Код «Омега»,4.916,100,311.0,1999,3.5,4665.0,"фантастика, фэнтези, боевик, триллер, приключения",США,$8 000 000,8.0,The Omega Code
404510,Тело Дженнифер,5.626,102,40863.0,2009,5.1,90483.0,"ужасы, комедия",США,$16 000 000,42.0,Jennifer's Body
4047,Наемные убийцы,7.491,132,12182.0,1995,6.3,59658.0,"боевик, триллер, криминал","США, Франция",$50 000 000,16.0,Assassins
4048,У ковбоев так принято,7.139,102,600.0,1994,5.7,6000.0,"боевик, драма, комедия, вестерн",США,$35 000 000,17.0,The Cowboy Way
404891,12 раундов,6.228,108,6921.0,2009,5.6,22293.0,"боевик, триллер, криминал",США,$22 000 000,29.0,12 Rounds
4049,В смертельной опасности,5.933,98,2314.0,1994,4.3,17143.0,"боевик, триллер, приключения",США,$50 000 000,10.0,On Deadly Ground
405,История игрушек 2,7.744,92,52809.0,1999,7.9,366987.0,"мультфильм, фэнтези, комедия, приключения, семейный",США,$90 000 000,100.0,Toy Story 2
4050,Джейсон отправляется в ад: Последняя пятница,4.46,91,2016.0,1993,4.3,18318.0,"ужасы, фэнтези, триллер",США,$2 500 000,24.0,Jason Goes to Hell: The Final Friday
4052,Робокоп 3,6.011,104,11284.0,1992,3.9,32995.0,"фантастика, боевик, драма, криминал",США,$22 000 000,3.0,RoboCop 3
4053,В осаде,7.343,103,19860.0,1992,6.4,58070.0,"боевик, триллер","Франция, США",$35 000 000,75.0,Under Siege
4054,Больше денег,6.62,90,400.0,1992,5.4,5229.0,"триллер, мелодрама, комедия, криминал",США,$15 000 000,13.0,Mo' Money
405514,Затащи меня в Ад,6.117,99,44538.0,2009,6.6,154672.0,"ужасы, триллер",США,$30 000 000,92.0,Drag Me to Hell
405602,Зак и Мири снимают порно,6.403,101,26277.0,2008,6.7,143952.0,"комедия, мелодрама",США,$24 000 000,65.0,Zack and Miri Make a Porno
405606,Ханна Монтана: Кино,6.155,102,6201.0,2009,4.1,30779.0,"драма, мелодрама, комедия, семейный, музыка",США,$30 000 000,44.0,Hannah Montana: The Movie
405607,Звездные войны: Войны клонов,6.768,98,9550.0,2008,5.8,40858.0,"мультфильм, фантастика, фэнтези, боевик, триллер, приключения",США,$8 500 000,18.0,Star Wars: The Clone Wars
405608,Мегамозг,7.604,95,74810.0,2010,7.3,167058.0,"мультфильм, фантастика, боевик, комедия, семейный",США,$130 000 000,72.0,Megamind
405609,Алиса в стране чудес,7.148,108,148030.0,2010,6.5,294162.0,"фэнтези, приключения, семейный",США,$200 000 000,51.0,Alice in Wonderland
4057,Капитан Крюк,7.261,142,14334.0,1991,6.7,175361.0,"фэнтези, комедия, приключения, семейный",США,$70 000 000,30.0,Hook
405753,Пункт назначения 4,5.657,82,42242.0,2009,5.2,72979.0,"ужасы, триллер",США,$40 000 000,29.0,The Final Destination
4058,Во имя справедливости,6.839,91,3118.0,1991,6.0,16376.0,"боевик, триллер, драма, криминал",США,$14 000 000,19.0,Out for Justice
405952,Агора,7.6,126,18375.0,2009,7.2,50687.0,"драма, приключения, история",Испания,$73 000 000,53.0,Agora
405956,Зажги этим летом!,6.432,90,7772.0,2009,6.2,35039.0,комедия,США,$20 000 000,24.0,Fired Up!
406,Чужие,8.047,137,86090.0,1986,8.4,473507.0,"ужасы, фантастика, боевик, триллер, приключения","Великобритания, США",$18 500 000,98.0,Aliens
4060,Отмеченный смертью,6.807,93,2328.0,1990,5.9,14336.0,"боевик, триллер, драма, криминал, приключения",США,$12 000 000,22.0,Marked for Death
4061,Робокоп 2,6.884,117,16486.0,1990,5.7,59018.0,"фантастика, боевик",США,$35 000 000,32.0,RoboCop 2
406186,Приключения Тинтина: Тайна Единорога,7.418,101,38580.0,2011,7.4,173354.0,"мультфильм, боевик, детектив, приключения, семейный","США, Новая Зеландия",$140 000 000,75.0,The Adventures of Tintin
406209,Посланник,6.971,113,4600.0,2009,7.2,28783.0,"драма, мелодрама, военный",США,$6 500 000,90.0,The Messenger
406218,В поисках блаженства,5.226,96,134.0,2009,5.3,2025.0,"мелодрама, комедия",США,$1 500 000,26.0,Finding Bliss
406250,Разумное сомнение,6.875,106,4206.0,2008,5.9,10170.0,"триллер, драма, криминал, детектив","США, Саудовская Аравия",$25 000 000,7.0,Beyond a Reasonable Doubt
406253,Роскошная жизнь,6.646,94,2851.0,2008,7.1,12603.0,"драма, мелодрама",США,$1 500 000,63.0,Lymelife
406294,Зеленый Фонарь,5.975,114,59516.0,2011,5.6,218098.0,"фантастика, боевик, триллер, мелодрама, приключения",США,$200 000 000,26.0,Green Lantern
406318,Американский выскочка,3.569,83,681.0,2008,4.3,8416.0,"фэнтези, комедия",США,$20 000 000,11.0,An American Carol
406323,Черный динамит,6.903,84,1969.0,2009,7.4,33186.0,"боевик, комедия",США,$2 900 000,85.0,Black Dynamite
406340,Меня зовут Кхан,8.128,155,43430.0,2010,7.9,62714.0,"триллер, драма, мелодрама",Индия,$12 000 000,80.0,My Name Is Khan
406348,Одержимость,6.259,108,6438.0,2009,4.9,21442.0,"триллер, драма",США,$20 000 000,19.0,Obsessed
406353,Ниндзя-убийца,6.621,95,13900.0,2009,6.4,57369.0,"боевик, триллер, криминал","США, Германия",$40 000 000,26.0,Ninja Assassin
406354,Амелия,6.476,111,3063.0,2009,5.8,9736.0,"драма, мелодрама, приключения, биография","США, Канада",$40 000 000,20.0,Amelia
406387,Близкие друзья,7.806,145,3465.0,2008,6.5,9475.0,"драма, мелодрама, комедия","Индия, США",$5 000 000,100.0,Dostana
406397,Зубная фея,6.126,97,21715.0,2010,5.0,29254.0,"фэнтези, комедия, семейный","США, Канада",$48 000 000,18.0,Tooth Fairy
4064,"Ничего не вижу, ничего не слышу",7.513,103,6331.0,1989,6.8,34236.0,"боевик, триллер, комедия, криминал",США,$18 000 000,18.0,"See No Evil, Hear No Evil"
406403,Треугольник,6.838,99,25434.0,2009,6.9,53805.0,"детектив, триллер, ужасы","Великобритания, Австралия",$12 000 000,82.0,Triangle
406408,Законопослушный гражданин,8.032,108,162452.0,2009,7.4,211598.0,"триллер, драма, криминал",США,$50 000 000,25.0,Law Abiding Citizen
406432,"Немного любви, немного магии",7.867,145,887.0,2008,4.9,1461.0,"фэнтези, драма, мелодрама, комедия, семейный",Индия,INR 200 000 000,100.0,Thoda Pyaar Thoda Magic
406477,Вход в пустоту,7.32,161,8562.0,2009,7.3,37738.0,"фэнтези, драма","Франция, Германия, Италия, Канада",€13 000 000,72.0,Enter the Void
4065,Отряд Беверли Хиллз,6.923,105,269.0,1989,5.4,7003.0,"комедия, приключения",США,$18 000 000,8.0,Troop Beverly Hills
40666,Роботы,7.228,91,22385.0,2005,6.3,94199.0,"мультфильм, фантастика, мелодрама, комедия, приключения, семейный",США,$75 000 000,64.0,Robots
406671,Луна 2112,7.583,97,77146.0,2009,8.0,250933.0,"фантастика, драма",Великобритания,$5 000 000,89.0,Moon
40676,Анаконда 2: Охота за проклятой орхидеей,5.281,97,3659.0,2004,4.5,20640.0,"ужасы, триллер, приключения",США,$20 000 000,26.0,Anacondas: The Hunt for the Blood Orchid
4068,Водительские права,7.117,88,814.0,1988,6.2,12640.0,"комедия, приключения, семейный",США,$8 000 000,18.0,License to Drive
407,Незнакомцы в поезде,7.823,101,6557.0,1951,8.1,92656.0,"фильм-нуар, триллер, криминал",США,$1 200 000,98.0,Strangers on a Train
4072,Свидание вслепую,7.388,95,6589.0,1987,5.8,16056.0,"мелодрама, комедия",США,$18 000 000,21.0,Blind Date
407312,Нерожденный,5.898,88,25636.0,2009,4.8,41160.0,"ужасы, триллер, драма, детектив",США,$16 000 000,10.0,The Unborn
407636,Гарри Поттер и Дары Смерти: Часть II,8.096,130,196069.0,2011,8.1,520828.0,"фэнтези, драма, детектив, приключения","США, Великобритания",$125 000 000,96.0,Harry Potter and the Deathly Hallows: Part 2
4077,Самородок,7.105,144,520.0,1984,7.5,33192.0,"драма, спорт",США,$28 000 000,81.0,The Natural
407864,Мой ангел-хранитель,7.933,109,26130.0,2009,7.4,69942.0,драма,США,$30 000 000,48.0,My Sister's Keeper
4079,Кристина,7.282,110,8336.0,1983,6.6,47972.0,"ужасы, боевик, триллер, драма, детектив",США,$9 700 000,65.0,Christine
408,Новые времена,8.112,87,13355.0,1936,8.6,135868.0,"драма, комедия",США,$1 500 000,100.0,Modern Times
4080,Под огнем,6.86,128,230.0,1983,7.1,5099.0,"драма, военный",США,$9 500 000,88.0,Under Fire
4082,Куджо,6.479,93,2990.0,1983,6.0,25012.0,"ужасы, триллер",США,$5 000 000,59.0,Cujo
408395,Франкенвини,7.11,87,30022.0,2012,7.0,69301.0,"мультфильм, ужасы, фантастика, комедия, семейный",США,$39 000 000,87.0,Frankenweenie
408396,Седьмой сын,5.84,102,37474.0,2014,5.5,49105.0,"фэнтези, приключения","США, Великобритания, Канада, Китай",$100 000 000,12.0,Seventh Son
408410,Гран Торино,8.141,116,134292.0,2008,8.2,542426.0,драма,"США, Германия",$33 000 000,79.0,Gran Torino
4087,Рэмбо: Первая кровь,7.737,93,33939.0,1982,7.7,162571.0,"боевик, триллер",США,$15 000 000,87.0,First Blood
4088,От всего сердца,6.344,107,259.0,1981,6.5,3681.0,мелодрама,США,$27 000 000,48.0,One from the Heart
408871,007: Координаты «Скайфолл»,7.454,143,101011.0,2012,7.8,500206.0,"боевик, триллер, приключения","Великобритания, США",$200 000 000,92.0,Skyfall
408876,Хоббит: Пустошь Смауга,8.002,161,162583.0,2013,7.9,446200.0,"фэнтези, приключения","США, Новая Зеландия",$225 000 000,74.0,The Hobbit: The Desolation of Smaug
408909,Антихрист,6.545,108,25220.0,2009,6.6,84705.0,"ужасы, драма","Дания, Германия, Франция, Швеция, Италия, Польша",$11 000 000,50.0,Antichrist
408939,Мамонт,7.367,125,3374.0,2009,6.9,8019.0,драма,"Швеция, Дания, Германия",$10 000 000,48.0,Mammoth
409,Сияние,7.837,144,83325.0,1980,8.4,581284.0,"ужасы, триллер, драма, детектив","США, Великобритания",$19 000 000,92.0,The Shining
409013,Тачки 2,6.89,112,37918.0,2011,6.3,97091.0,"мультфильм, комедия, приключения, семейный",США,$200 000 000,39.0,Cars 2
409071,Мой кровавый Валентин 3D,6.171,101,19863.0,2009,5.5,43644.0,"ужасы, детектив",США,$15 000 000,57.0,My Bloody Valentine
409118,Храбрая сердцем,7.481,93,75047.0,2012,7.2,250828.0,"мультфильм, фэнтези, комедия, приключения, семейный",США,$185 000 000,78.0,Brave
409146,Знакомство с Факерами 2,6.218,98,49796.0,2010,5.5,82801.0,"мелодрама, комедия",США,$100 000 000,10.0,Little Fockers
409151,Уолл Стрит: Деньги не спят,6.833,127,30653.0,2010,6.3,82397.0,"драма, мелодрама",США,$70 000 000,55.0,Wall Street: Money Never Sleeps
409159,Перевозчик 3,6.703,104,55162.0,2008,6.1,113722.0,"боевик, триллер, криминал, детектив, приключения","Франция, Великобритания, США",€30 000 000,37.0,Transporter 3
409179,Кошмар на улице Вязов,5.656,87,36768.0,2010,5.2,73474.0,"ужасы, триллер, детектив",США,$35 000 000,15.0,A Nightmare on Elm Street
409185,Шаг вперед 3D,7.29,101,50608.0,2010,6.2,46059.0,"драма, мелодрама, музыка",США,$30 000 000,46.0,Step Up 3D
409194,Эволюция Борна,6.622,135,46605.0,2012,6.7,218690.0,"боевик, триллер, детектив, приключения",США,$125 000 000,55.0,The Bourne Legacy
409208,Обитель зла 4: Жизнь после смерти 3D,6.137,96,58405.0,2010,5.9,128346.0,"ужасы, фантастика, боевик, приключения","Германия, Франция, США, Канада",$60 000 000,23.0,Resident Evil: Afterlife
409226,"Девушка, которая играла с огнем",7.02,124,14381.0,2009,7.1,67869.0,"триллер, драма, криминал, детектив","Швеция, Дания, Германия",€4 000 000,69.0,Flickan som lekte med elden
409236,Всё путём,7.722,99,27158.0,2009,7.2,48527.0,драма,США,$21 000 000,46.0,Everybody's Fine
409241,Бруклинские полицейские,6.704,132,5420.0,2009,6.7,51584.0,"триллер, драма, криминал",США,$17 000 000,43.0,Brooklyn's Finest
409276,Материнство,4.804,90,2147.0,2009,4.7,3572.0,"драма, комедия",США,$5 000 000,20.0,Motherhood
409295,Исходный код,7.78,93,153295.0,2011,7.5,366709.0,"фантастика, боевик, триллер, драма","США, Канада",$32 000 000,92.0,Source Code
409331,Воздушные змеи,7.753,123,1036.0,2010,6.0,8867.0,"боевик, триллер, драма, мелодрама",Индия,INR 600 000 000,82.0,Kites
409335,Земля,8.225,90,751.0,2007,8.0,12603.0,документальный,"Великобритания, Германия, США",€30 000 000,87.0,Earth
409338,Типа крутой охранник,5.618,86,12097.0,2009,5.8,51665.0,"драма, комедия, криминал",США,$18 000 000,51.0,Observe and Report
409348,Приколисты,6.067,146,15481.0,2009,6.4,99434.0,"драма, комедия",США,$75 000 000,68.0,Funny People
409372,500 дней лета,7.649,95,138578.0,2009,7.8,365301.0,"мелодрама, комедия",США,$7 500 000,86.0,(500) Days of Summer
409373,Любовные раны,6.255,90,271.0,2009,5.7,1166.0,"мелодрама, комедия",США,$2 000 000,29.0,Love Hurts
409388,Альфа и Омега: Клыкастая братва,6.345,85,7831.0,2010,5.3,10724.0,"мультфильм, мелодрама, комедия, приключения, семейный","США, Канада, Индия",$20 000 000,16.0,Alpha and Omega
4095,Обнаженная Бомба,5.78,94,149.0,1980,5.0,2538.0,"фантастика, комедия, криминал, детектив",США,$15 000 000,19.0,The Nude Bomb
409518,Чудо-женщина (видео),6.844,74,1324.0,2009,7.3,9093.0,"мультфильм, фантастика, фэнтези, боевик, приключения",США,$3 500 000,86.0,Wonder Woman
409776,Легенды ночных стражей,7.545,90,44302.0,2010,7.0,64352.0,"мультфильм, фэнтези, приключения","США, Австралия",$80 000 000,50.0,Legend of the Guardians: The Owls of Ga’Hoole
409880,Нереальный блокбастер,2.566,87,13467.0,2008,1.9,71020.0,комедия,США,$20 000 000,1.0,Disaster Movie
4099,Черная дыра,6.088,98,459.0,1979,5.9,17813.0,"фантастика, боевик, приключения, семейный",США,$20 000 000,43.0,The Black Hole
409985,Грэйс,4.344,85,685.0,2009,5.2,6660.0,"ужасы, триллер, драма","США, Канада",$5 000 000,67.0,Grace
410,Донни Дарко,7.626,113,66246.0,2001,8.1,539910.0,"фантастика, триллер, драма, детектив",США,$6 000 000,85.0,Donnie Darko
410068,До последнего вздоха,6.821,83,1088.0,2010,6.7,5037.0,"триллер, драма",США,$10 000 000,39.0,Inhale
410267,Четвёртый вид,6.302,98,24091.0,2009,5.9,61855.0,"ужасы, фантастика, триллер, детектив","США, Великобритания",$10 000 000,19.0,The Fourth Kind
410299,Армагеддец,6.657,109,36752.0,2013,7.0,159023.0,"комедия, фантастика, боевик","Великобритания, США, Япония",$20 000 000,89.0,The World's End
410597,Мать,7.413,129,3515.0,2009,7.8,24830.0,"триллер, драма, криминал, детектив",Корея Южная,$5 000 000,95.0,Madeo
4106,Пираньи,5.563,106,1758.0,1978,5.9,13495.0,"ужасы, фантастика, комедия",США,$600 000,72.0,Piranha
4114,Большое автоограбление,6.534,84,234.0,1977,5.4,2043.0,"боевик, мелодрама, комедия, криминал",США,$602 000,25.0,Grand Theft Auto
4116,Смертельные гонки 2000 года,6.157,80,1483.0,1975,6.2,19183.0,"фантастика, боевик, комедия, спорт",США,$300 000,85.0,Death Race 2000
411924,Железный человек 2,7.522,125,148922.0,2010,7.0,499006.0,"фантастика, боевик, приключения",США,$200 000 000,73.0,Iron Man 2
412,Принцесса-невеста,7.223,98,5823.0,1987,8.1,281754.0,"фэнтези, мелодрама, комедия, приключения, семейный",США,$16 000 000,97.0,The Princess Bride
4120,"Шесть дней, семь ночей",7.25,98,22491.0,1998,5.7,58362.0,"боевик, мелодрама, комедия, приключения",США,$70 000 000,36.0,Six Days Seven Nights
412012,Железное небо,5.852,93,18528.0,2012,5.9,77363.0,"фантастика, боевик, комедия","Финляндия, Германия, Австралия",€7 500 000,36.0,Iron Sky
4121,Миротворец,6.023,124,3835.0,1997,5.9,44867.0,"боевик, триллер",США,$50 000 000,41.0,The Peacemaker
412162,Каратэ-пацан,7.15,140,49594.0,2010,6.2,115873.0,"драма, спорт, семейный","США, Китай",$40 000 000,66.0,The Karate Kid
412255,Проклятый Юнайтед,7.639,98,8635.0,2009,7.6,30836.0,"драма, комедия, биография, спорт",Великобритания,$10 000 000,93.0,The Damned United
412258,Возмездие,6.859,112,19915.0,2010,6.6,73616.0,"триллер, драма, детектив","Великобритания, США",$80 000 000,56.0,Edge of Darkness
412290,Бессердечный,6.081,114,2214.0,2009,6.0,8426.0,"ужасы, фэнтези, драма",Великобритания,$5 000 000,75.0,Heartless
412299,Побег из Вегаса,6.586,113,34035.0,2010,6.4,144776.0,"комедия, приключения, музыка",США,$40 000 000,73.0,Get Him to the Greek
412310,Понтипул,5.901,93,692.0,2008,6.7,19663.0,"ужасы, триллер",Канада,$1 500 000,82.0,Pontypool
412321,Штурмуя Вудсток,6.49,120,1312.0,2009,6.7,23432.0,"драма, комедия, музыка",США,$30 000 000,47.0,Taking Woodstock
412327,Экстракт,5.698,92,2876.0,2009,6.2,35365.0,"мелодрама, комедия",США,$8 000 000,63.0,Extract
412363,Я – это любовь,6.932,120,1147.0,2009,7.0,12994.0,"драма, мелодрама",Италия,$10 000 000,80.0,Io sono l'amore
412474,Вальс с Баширом,7.579,90,6836.0,2008,8.0,42617.0,"мультфильм, документальный, драма, военный, биография","Израиль, Франция, Германия, США, Финляндия, Швейцария, Бельгия, Австралия",$1 500 000,96.0,Vals Im Bashir
412487,С. Дарко (видео),4.967,103,1849.0,2009,3.7,10898.0,"фантастика, триллер, детектив",США,$4 000 000,0.0,S. Darko
412572,Расплата,6.812,113,5868.0,2010,6.9,53064.0,"триллер, драма","США, Великобритания, Венгрия, Израиль",$20 000 000,77.0,The Debt
412724,Я ненавижу день Святого Валентина,4.968,89,2999.0,2009,4.7,6194.0,"мелодрама, комедия",США,$3 000 000,19.0,I Hate Valentine's Day
413,"Беги, Лола, беги",7.544,81,31071.0,1998,7.8,158834.0,"драма, криминал",Германия,DEM 3 500 000,93.0,Lola rennt
413080,Мачо и ботан,7.037,109,105847.0,2012,7.2,362646.0,"боевик, комедия, криминал",США,$42 000 000,85.0,21 Jump Street
4132,Шакал,7.435,124,19899.0,1997,6.3,84636.0,"боевик, триллер, криминал, приключения","США, Великобритания, Франция, Германия, Япония",$60 000 000,15.0,The Jackal
413263,В петле,6.959,106,2588.0,2009,7.5,41167.0,комедия,Великобритания,£612 650,94.0,In the Loop
4133,Святой,5.996,116,2395.0,1997,6.2,50570.0,"фантастика, боевик, триллер, мелодрама, приключения",США,$68 000 000,30.0,The Saint
413362,Миллионер из трущоб,7.728,120,138448.0,2008,8.0,626031.0,"драма, мелодрама","Великобритания, США",$15 000 000,92.0,Slumdog Millionaire
413447,2012,6.931,158,134019.0,2009,5.8,274960.0,"фантастика, боевик, приключения",США,$200 000 000,39.0,2012
413665,Служанка,6.813,95,268.0,2009,7.3,4325.0,"драма, комедия","Чили, Мексика",$430 000,94.0,La nana
4139,"Никки, дьявол – младший",6.059,90,23011.0,2000,5.3,77045.0,"фэнтези, комедия",США,$85 000 000,22.0,Little Nicky
414,Огни большого города,8.519,87,33557.0,1931,8.6,103591.0,"драма, мелодрама, комедия",США,$1 500 000,98.0,City Lights
4140,Стигматы,6.92,97,7680.0,1999,6.2,52957.0,"ужасы, триллер, детектив",США,$29 000 000,22.0,Stigmata
4141,"Прощай, любовник",6.462,102,312.0,1998,5.7,2827.0,"триллер, комедия, криминал, детектив","США, Германия",$20 000 000,29.0,Goodbye Lover
414157,Прах времен,7.259,100,1285.0,1994,7.2,9676.0,"фэнтези, боевик, драма, приключения","Гонконг, Тайвань",HKD 40 000 000,80.0,Dung che sai duk
4144,Шоссе в никуда,7.504,134,18632.0,1996,7.6,94694.0,"триллер, детектив","Франция, США",$15 000 000,60.0,Lost Highway
414547,Пила 6,6.878,91,36986.0,2009,6.0,73568.0,"ужасы, детектив","Канада, США, Великобритания, Австралия",$11 000 000,36.0,Saw VI
4146,Секретный агент,6.261,95,418.0,1996,5.8,1862.0,"триллер, драма",Великобритания,$7 000 000,50.0,The Secret Agent
4147,Не будите спящую собаку,6.524,92,800.0,1996,6.8,14504.0,комедия,США,$7 000 000,86.0,Flirting with Disaster
4149,Настоящая любовь,7.772,121,17355.0,1993,8.0,156157.0,"триллер, драма, криминал","США, Франция",$13 000 000,92.0,True Romance
414985,Брайтонский леденец,6.465,111,457.0,2010,5.8,4652.0,"триллер, драма, криминал",Великобритания,$12 000 000,51.0,Brighton Rock
414987,Элвин и бурундуки 2,5.692,88,22598.0,2009,4.5,30463.0,"мультфильм, фэнтези, комедия, семейный, музыка",США,$75 000 000,21.0,Alvin and the Chipmunks: The Squeakquel
415,Паровоз Генерал,7.96,75,2405.0,1926,8.3,51531.0,"боевик, мелодрама, комедия, приключения, военный",США,$750 000,93.0,The General
415021,Только спокойствие,5.63,109,869.0,2009,5.2,2713.0,"драма, мелодрама, комедия",США,$4 500 000,17.0,Stay Cool
415112,Железный рыцарь,6.677,121,13843.0,2010,6.2,33501.0,"боевик, мелодрама, приключения, история","Великобритания, Швейцария, США, Германия",$25 000 000,43.0,Ironclad
4154,Индеец-беглец,7.02,127,467.0,1991,7.2,6574.0,драма,"США, Япония",$7 000 000,74.0,The Indian Runner
4156,Дядюшка Бак,7.286,100,2933.0,1989,6.9,58934.0,"драма, комедия, семейный",США,$15 000 000,64.0,Uncle Buck
415616,Девушка по вызову,4.652,74,2909.0,2009,5.6,12920.0,драма,США,$1 700 000,66.0,The Girlfriend Experience
415664,Навстречу вечности,6.625,75,169.0,2010,7.5,2208.0,документальный,"Дания, Финляндия, Швеция, Италия",€668 952,100.0,Into Eternity: A Film for the Future
415687,Дорогой Джон,7.299,108,58916.0,2010,6.3,99673.0,"драма, мелодрама, военный",США,$25 000 000,29.0,Dear John
416,Искатели,7.221,119,2198.0,1956,8.0,59241.0,"драма, приключения, вестерн",США,$3 750 000,100.0,The Searchers
4161,Шугар Хилл,6.492,123,190.0,1993,5.9,2991.0,"триллер, драма",США,$10 000 000,20.0,Sugar Hill
416107,Монте-Карло,6.52,104,21223.0,2011,5.8,31854.0,"мелодрама, комедия, приключения","Венгрия, США",$20 000 000,38.0,Monte Carlo
416116,Грозовой перевал,5.961,129,3614.0,2011,6.1,6870.0,"драма, мелодрама",Великобритания,£5 000 000,68.0,Wuthering Heights
416183,РобоКоп,6.156,117,52076.0,2014,6.2,171508.0,"фантастика, боевик, криминал",США,$100 000 000,49.0,RoboCop
416199,Дикая штучка,6.962,98,12880.0,2009,6.9,27740.0,"боевик, комедия, криминал","Великобритания, Франция",$8 000 000,32.0,Wild Target
416250,Самый лучший,7.266,100,4295.0,2008,6.7,7163.0,"драма, мелодрама",США,$6 000 000,52.0,The Greatest
416275,Серьёзный человек,6.891,106,17705.0,2009,7.0,92896.0,"драма, комедия","США, Великобритания, Франция",$7 000 000,89.0,A Serious Man
416324,Канатоходец,7.706,94,2555.0,2007,7.9,38743.0,"документальный, биография, история","Великобритания, США",£1 000 000,100.0,Man on Wire
